feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1449824	1450318	+	SMX54362.1			membrane protein of unknown function			CFX1CAM_1297	495	164	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1450411	1451571	-					galK		CFX1CAM_1298	1161		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1450411	1451571	-	SMX54363.1			Galactokinase	galK		CFX1CAM_1298	1161	386	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1451615	1452628	-							CFX1CAM_1299	1014		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1451615	1452628	-	SMX54364.1			putative HTH-type transcriptional repressor PurR			CFX1CAM_1299	1014	337	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1452850	1454589	-							CFX1CAM_1300	1740		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1452850	1454589	-	SMX54365.1			protein of unknown function			CFX1CAM_1300	1740	579	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1454732	1456219	-							CFX1CAM_1301	1488		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1454732	1456219	-	SMX54366.1			Peptidase S10 serine carboxypeptidase			CFX1CAM_1301	1488	495	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1456664	1458883	+							CFX1CAM_1302	2220		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1456664	1458883	+	SMX54367.1			Helicase RecD/TraA family protein			CFX1CAM_1302	2220	739	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1458975	1462181	+							CFX1CAM_1303	3207		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1458975	1462181	+	SMX54368.1			putative Transcriptional activator domain			CFX1CAM_1303	3207	1068	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1462069	1462275	-							CFX1CAM_1304	207		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1462069	1462275	-	SMX54369.1			protein of unknown function			CFX1CAM_1304	207	68	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1462317	1463081	+					fabG		CFX1CAM_1305	765		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1462317	1463081	+	SMX54370.1			3-oxoacyl-[acyl-carrier-protein] reductase	fabG		CFX1CAM_1305	765	254	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1463133	1464143	+							CFX1CAM_1306	1011		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1463133	1464143	+	SMX54371.1			conserved protein of unknown function			CFX1CAM_1306	1011	336	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1464161	1465474	+					cat		CFX1CAM_1307	1314		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1464161	1465474	+	SMX54372.1			4-hydroxybutyrate coenzyme A transferase	cat		CFX1CAM_1307	1314	437	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1465493	1465801	+							CFX1CAM_1308	309		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1465493	1465801	+	SMX54373.1			protein of unknown function			CFX1CAM_1308	309	102	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1465813	1467084	+							CFX1CAM_1309	1272		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1465813	1467084	+	SMX54374.1			conserved protein of unknown function			CFX1CAM_1309	1272	423	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1467086	1467502	+							CFX1CAM_1310	417		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1467086	1467502	+	SMX54375.1			Protein containing DUF35			CFX1CAM_1310	417	138	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1467518	1468321	+							CFX1CAM_1311	804		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1467518	1468321	+	SMX54376.1			Alpha/beta hydrolase fold protein			CFX1CAM_1311	804	267	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1468406	1469872	+							CFX1CAM_1312	1467		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1468406	1469872	+	SMX54377.1			conserved exported protein of unknown function			CFX1CAM_1312	1467	488	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1470033	1470803	+							CFX1CAM_1313	771		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1470033	1470803	+	SMX54378.1			ABC transporter related			CFX1CAM_1313	771	256	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1470800	1471564	+							CFX1CAM_1314	765		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1470800	1471564	+	SMX54379.1			conserved protein of unknown function			CFX1CAM_1314	765	254	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1471551	1473044	+							CFX1CAM_1315	1494		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1471551	1473044	+	SMX54380.1			Inner-membrane translocator			CFX1CAM_1315	1494	497	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1473052	1474200	+							CFX1CAM_1316	1149		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1473052	1474200	+	SMX54381.1			Inner-membrane translocator			CFX1CAM_1316	1149	382	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1474590	1475867	-							CFX1CAM_1317	1278		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1474590	1475867	-	SMX54382.1			conserved protein of unknown function			CFX1CAM_1317	1278	425	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1475899	1476462	-							CFX1CAM_1318	564		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1475899	1476462	-	SMX54383.1			protein of unknown function			CFX1CAM_1318	564	187	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1476455	1477429	-							CFX1CAM_1319	975		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1476455	1477429	-	SMX54384.1			protein of unknown function			CFX1CAM_1319	975	324	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1477435	1477602	-							CFX1CAM_1320	168		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1477435	1477602	-	SMX54385.1			protein of unknown function			CFX1CAM_1320	168	55	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1477808	1477852	+							CFX1CAM_1321	45		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1477808	1477852	+	SMX54386.1			protein of unknown function			CFX1CAM_1321	45	14	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1477849	1478010	-							CFX1CAM_1322	162		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1477849	1478010	-	SMX54387.1			protein of unknown function			CFX1CAM_1322	162	53	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1478106	1478192	-							CFX1CAM_1323	87		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1478106	1478192	-	SMX54388.1			protein of unknown function			CFX1CAM_1323	87	28	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1478617	1479762	+							CFX1CAM_1324	1146		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1478617	1479762	+	SMX54389.1			ABC-type uncharacterized transport system, permease component			CFX1CAM_1324	1146	381	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1479759	1480691	+					tsgC		CFX1CAM_1325	933		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1479759	1480691	+	SMX54390.1			putative glucose ABC transporter permease protein TsgC13	tsgC		CFX1CAM_1325	933	310	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1480829	1481854	+							CFX1CAM_1326	1026		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1480829	1481854	+	SMX54391.1			putative ABC transporter substrate-binding protein			CFX1CAM_1326	1026	341	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1481946	1483517	+					tsgD		CFX1CAM_1327	1572		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1481946	1483517	+	SMX54392.1			Glucose import ATP-binding protein TsgD13	tsgD		CFX1CAM_1327	1572	523	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1483651	1484523	+							CFX1CAM_1328	873		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1483651	1484523	+	SMX54393.1			putative oxidoreductase			CFX1CAM_1328	873	290	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1484579	1487365	+							CFX1CAM_1329	2787		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1484579	1487365	+	SMX54394.1			putative aldehyde oxidoreductase			CFX1CAM_1329	2787	928	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1487497	1487874	+							CFX1CAM_1330	378		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1487497	1487874	+	SMX54395.1			conserved protein of unknown function			CFX1CAM_1330	378	125	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1487930	1488076	+							CFX1CAM_1331	147		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1487930	1488076	+	SMX54396.1			protein of unknown function			CFX1CAM_1331	147	48	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1488073	1489809	+							CFX1CAM_1332	1737		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1488073	1489809	+	SMX54397.1			putative cobalt ABC transporter ATP-binding protein			CFX1CAM_1332	1737	578	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1489802	1490626	+							CFX1CAM_1333	825		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1489802	1490626	+	SMX54398.1			putative cobalt ABC transporter permease protein			CFX1CAM_1333	825	274	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1490637	1491197	-							CFX1CAM_1334	561		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1490637	1491197	-	SMX54399.1			conserved membrane protein of unknown function			CFX1CAM_1334	561	186	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1491242	1492384	-							CFX1CAM_1335	1143		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1491242	1492384	-	SMX54400.1			putative Ferredoxin			CFX1CAM_1335	1143	380	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1492572	1492967	+							CFX1CAM_1336	396		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1492572	1492967	+	SMX54401.1			Dinitrogenase iron-molybdenum cofactor biosynthesis protein			CFX1CAM_1336	396	131	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1493138	1494193	+							CFX1CAM_1337	1056		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1493138	1494193	+	SMX54402.1			Integrase family protein			CFX1CAM_1337	1056	351	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1494434	1494820	+							CFX1CAM_1338	387		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1494434	1494820	+	SMX54403.1			conserved protein of unknown function			CFX1CAM_1338	387	128	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1494909	1496729	+							CFX1CAM_1339	1821		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1494909	1496729	+	SMX54404.1			Oligoendopeptidase F			CFX1CAM_1339	1821	606	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1496793	1497671	-							CFX1CAM_1340	879		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1496793	1497671	-	SMX54405.1			Short-chain dehydrogenase/reductase SDR			CFX1CAM_1340	879	292	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1497845	1498264	+							CFX1CAM_1341	420		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1497845	1498264	+	SMX54406.1			Acyl-CoA hydrolase			CFX1CAM_1341	420	139	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1498574	1499791	-							CFX1CAM_1342	1218		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1498574	1499791	-	SMX54407.1			membrane protein of unknown function			CFX1CAM_1342	1218	405	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1499878	1500666	-							CFX1CAM_1343	789		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1499878	1500666	-	SMX54408.1			putative methyltransferase			CFX1CAM_1343	789	262	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1500721	1501851	-							CFX1CAM_1344	1131		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1500721	1501851	-	SMX54409.1			exported protein of unknown function			CFX1CAM_1344	1131	376	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1501721	1501783	-							CFX1CAM_1345	63		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1501721	1501783	-	SMX54410.1			protein of unknown function			CFX1CAM_1345	63	20	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1502142	1503260	-							CFX1CAM_1346	1119		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1502142	1503260	-	SMX54411.1			Threonine synthase			CFX1CAM_1346	1119	372	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1503770	1505065	+							CFX1CAM_1347	1296		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1503770	1505065	+	SMX54412.1			6-phospho-beta-glucosidase			CFX1CAM_1347	1296	431	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1505090	1506100	+							CFX1CAM_1348	1011		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1505090	1506100	+	SMX54413.1			conserved protein of unknown function			CFX1CAM_1348	1011	336	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1506204	1507502	+					gtmD		CFX1CAM_1349	1299		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1506204	1507502	+	SMX54414.1			putative L-glutamine:3-amino-2,3-dideoxy-scyllo-inosose aminotransferase	gtmD		CFX1CAM_1349	1299	432	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1507555	1509240	-							CFX1CAM_1350	1686		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1507555	1509240	-	SMX54415.1			putative gamma-glutamyltranspeptidase			CFX1CAM_1350	1686	561	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1509436	1509687	-							CFX1CAM_1351	252		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1509436	1509687	-	SMX54416.1			conserved protein of unknown function			CFX1CAM_1351	252	83	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1509525	1509677	-							CFX1CAM_1352	153		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1509525	1509677	-	SMX54417.1			protein of unknown function			CFX1CAM_1352	153	50	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1509726	1510151	-							CFX1CAM_1353	426		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1509726	1510151	-	SMX54418.1			putative Transcriptional regulator, PadR-like family			CFX1CAM_1353	426	141	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1510049	1510123	-							CFX1CAM_1354	75		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1510049	1510123	-	SMX54419.1			protein of unknown function			CFX1CAM_1354	75	24	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1510244	1510579	+							CFX1CAM_1355	336		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1510244	1510579	+	SMX54420.1			Dinitrogenase iron-molybdenum cofactor biosynthesis protein			CFX1CAM_1355	336	111	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1510585	1511436	+							CFX1CAM_1356	852		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1510585	1511436	+	SMX54421.1			Cobyrinic acid ac-diamide synthase			CFX1CAM_1356	852	283	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1511448	1512377	+							CFX1CAM_1357	930		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1511448	1512377	+	SMX54422.1			P-loop ATPase, MinD superfamily			CFX1CAM_1357	930	309	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1512374	1512700	+							CFX1CAM_1358	327		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1512374	1512700	+	SMX54423.1			YitW			CFX1CAM_1358	327	108	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1513250	1513663	+							CFX1CAM_1359	414		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1513250	1513663	+	SMX54424.1			Selenocysteine-containing peroxiredoxin PrxU (fragment)			CFX1CAM_1359	414	137	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1513825	1514814	-					pmi		CFX1CAM_1360	990		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1513825	1514814	-	SMX54425.1			Mannose-6-phosphate isomerase	pmi		CFX1CAM_1360	990	329	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1514875	1515672	-							CFX1CAM_1361	798		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1514875	1515672	-	SMX54426.1			putative Glucitol operon repressor			CFX1CAM_1361	798	265	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1515800	1516516	+					deoC		CFX1CAM_1362	717		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1515800	1516516	+	SMX54427.1			Deoxyribose-phosphate aldolase	deoC		CFX1CAM_1362	717	238	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1516657	1517550	-							CFX1CAM_1363	894		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1516657	1517550	-	SMX54428.1			conserved protein of unknown function			CFX1CAM_1363	894	297	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1517591	1518904	-							CFX1CAM_1364	1314		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1517591	1518904	-	SMX54429.1			putative protease/transporter			CFX1CAM_1364	1314	437	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1519460	1520437	-							CFX1CAM_1365	978		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1519460	1520437	-	SMX54430.1			Glucokinase			CFX1CAM_1365	978	325	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1520545	1521462	-							CFX1CAM_1366	918		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	1520545	1521462	-	SMX54431.1			Xylose isomerase domain protein TIM barrel			CFX1CAM_1366	918	305	
