feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1744250	1744972	+							EP01_RS08270	723		old_locus_tag=EP01_08405
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1744250	1744972	+	WP_038449698.1	WP_038449698.1		FAD-binding oxidoreductase			EP01_RS08270	723	240	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1744965	1745855	+							EP01_RS08275	891		old_locus_tag=EP01_08410
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1744965	1745855	+	WP_038449699.1	WP_038449699.1		DMT family transporter			EP01_RS08275	891	296	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1745890	1746921	-							EP01_RS08280	1032		old_locus_tag=EP01_08415
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1745890	1746921	-	WP_038451953.1	WP_038451953.1		DUF475 domain-containing protein			EP01_RS08280	1032	343	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1747020	1749620	-					uvrA		EP01_RS08285	2601		old_locus_tag=EP01_08420
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1747020	1749620	-	WP_038449700.1	WP_038449700.1		excinuclease ABC subunit UvrA	uvrA		EP01_RS08285	2601	866	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1749772	1751049	-							EP01_RS08290	1278		old_locus_tag=EP01_08425
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1749772	1751049	-	WP_226988178.1	WP_226988178.1		hypothetical protein			EP01_RS08290	1278	425	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1751399	1751896	-							EP01_RS08295	498		old_locus_tag=EP01_08430
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1751399	1751896	-	WP_011164860.1	WP_011164860.1		transcriptional repressor			EP01_RS08295	498	165	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1751995	1752909	-					folE2		EP01_RS08300	915		old_locus_tag=EP01_08435
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1751995	1752909	-	WP_011164861.1	WP_011164861.1		GTP cyclohydrolase FolE2	folE2		EP01_RS08300	915	304	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1753084	1753653	+							EP01_RS08305	570		old_locus_tag=EP01_08440
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1753084	1753653	+	WP_011164862.1	WP_011164862.1		Maf family protein			EP01_RS08305	570	189	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1753650	1754054	+							EP01_RS08310	405		old_locus_tag=EP01_08445
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1753650	1754054	+	WP_011164863.1	WP_011164863.1		cytidine deaminase			EP01_RS08310	405	134	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1754079	1754798	+							EP01_RS08315	720		old_locus_tag=EP01_08450
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1754079	1754798	+	WP_038449703.1	WP_038449703.1		transporter substrate-binding domain-containing protein			EP01_RS08315	720	239	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1754795	1755874	-							EP01_RS08320	1080		old_locus_tag=EP01_08455
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1754795	1755874	-	WP_038449705.1	WP_038449705.1		endonuclease/exonuclease/phosphatase family protein			EP01_RS08320	1080	359	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1756085	1756846	+							EP01_RS08325	762		old_locus_tag=EP01_08460
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1756085	1756846	+	WP_051626300.1	WP_051626300.1		ABC transporter substrate-binding protein			EP01_RS08325	762	253	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1756843	1757487	-							EP01_RS08330	645		old_locus_tag=EP01_08465
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1756843	1757487	-	WP_038449706.1	WP_038449706.1		hypothetical protein			EP01_RS08330	645	214	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1757487	1758524	-							EP01_RS08335	1038		old_locus_tag=EP01_08470
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1757487	1758524	-	WP_011164868.1	WP_011164868.1		SurA N-terminal domain-containing protein			EP01_RS08335	1038	345	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1758634	1759767	+					mreC		EP01_RS08340	1134		old_locus_tag=EP01_08475
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1758634	1759767	+	WP_051626301.1	WP_051626301.1		rod shape-determining protein MreC	mreC		EP01_RS08340	1134	377	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1759764	1760300	+							EP01_RS08345	537		old_locus_tag=EP01_08480
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1759764	1760300	+	WP_011164870.1	WP_011164870.1		hypothetical protein			EP01_RS08345	537	178	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1760297	1762282	+					mrdA		EP01_RS08350	1986		old_locus_tag=EP01_08485
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1760297	1762282	+	WP_038449708.1	WP_038449708.1		penicillin-binding protein 2	mrdA		EP01_RS08350	1986	661	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1762285	1763409	+					rodA		EP01_RS08355	1125		old_locus_tag=EP01_08490
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1762285	1763409	+	WP_011164872.1	WP_011164872.1		rod shape-determining protein RodA	rodA		EP01_RS08355	1125	374	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1763758	1764477	+							EP01_RS08360	720		old_locus_tag=EP01_08495
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1763758	1764477	+	WP_011164873.1	WP_011164873.1		lytic transglycosylase domain-containing protein			EP01_RS08360	720	239	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1764662	1765222	+							EP01_RS08365	561		old_locus_tag=EP01_08500
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1764662	1765222	+	WP_038449710.1	WP_038449710.1		hypothetical protein			EP01_RS08365	561	186	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1765290	1765937	-							EP01_RS08370	648		old_locus_tag=EP01_08505
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1765290	1765937	-	WP_011164875.1	WP_011164875.1		iron-containing redox enzyme family protein			EP01_RS08370	648	215	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1765968	1766648	-							EP01_RS08375	681		old_locus_tag=EP01_08510
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1765968	1766648	-	WP_226988179.1	WP_226988179.1		hypothetical protein			EP01_RS08375	681	226	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1766782	1767453	-							EP01_RS08380	672		old_locus_tag=EP01_08515
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1766782	1767453	-	WP_226988180.1	WP_226988180.1		hypothetical protein			EP01_RS08380	672	223	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1767602	1767928	-					trxA		EP01_RS08385	327		old_locus_tag=EP01_08520
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1767602	1767928	-	WP_011164878.1	WP_011164878.1		thioredoxin	trxA		EP01_RS08385	327	108	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1768000	1769022	-							EP01_RS08390	1023		old_locus_tag=EP01_08525
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1768000	1769022	-	WP_038449712.1	WP_038449712.1		hypothetical protein			EP01_RS08390	1023	340	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1769161	1770264	+					lptF		EP01_RS08395	1104		old_locus_tag=EP01_08530
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1769161	1770264	+	WP_011164880.1	WP_011164880.1		LPS export ABC transporter permease LptF	lptF		EP01_RS08395	1104	367	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1770437	1771384	-							EP01_RS08400	948		old_locus_tag=EP01_08535
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1770437	1771384	-	WP_038449713.1	WP_038449713.1		DNA-protecting protein DprA			EP01_RS08400	948	315	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1771429	1773066	-							EP01_RS08405	1638		old_locus_tag=EP01_08540
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1771429	1773066	-	WP_226988181.1	WP_226988181.1		LysM peptidoglycan-binding domain-containing protein			EP01_RS08405	1638	545	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1773094	1773621	-							EP01_RS08410	528		old_locus_tag=EP01_08545
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1773094	1773621	-	WP_038449716.1	WP_038449716.1		tetratricopeptide repeat protein			EP01_RS08410	528	175	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1773937	1774839	+							EP01_RS08415	903		old_locus_tag=EP01_08550
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1773937	1774839	+	WP_038449718.1	WP_038449718.1		ComEC/Rec2 family competence protein			EP01_RS08415	903	300	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1774836	1775567	+							EP01_RS08420	732		old_locus_tag=EP01_08555
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1774836	1775567	+	WP_038449719.1	WP_038449719.1		hypothetical protein			EP01_RS08420	732	243	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1775578	1775829	-							EP01_RS08425	252		old_locus_tag=EP01_08560
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1775578	1775829	-	WP_011164886.1	WP_011164886.1		hypothetical protein			EP01_RS08425	252	83	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1775980	1777086	-					ald		EP01_RS08430	1107		old_locus_tag=EP01_08565
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1775980	1777086	-	WP_011164887.1	WP_011164887.1		alanine dehydrogenase	ald		EP01_RS08430	1107	368	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1777386	1779038	+							EP01_RS08435	1653		old_locus_tag=EP01_08570
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1777386	1779038	+	WP_011164888.1	WP_011164888.1		hypothetical protein			EP01_RS08435	1653	550	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1779268	1779522	+							EP01_RS08440	255		old_locus_tag=EP01_08575
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1779268	1779522	+	WP_038449721.1	WP_038449721.1		hypothetical protein			EP01_RS08440	255	84	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1779573	1780298	-							EP01_RS08445	726		old_locus_tag=EP01_08580
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1779573	1780298	-	WP_226988182.1	WP_226988182.1		hypothetical protein			EP01_RS08445	726	241	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1780388	1781296	-					lpxC		EP01_RS08450	909		old_locus_tag=EP01_08585
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1780388	1781296	-	WP_011164890.1	WP_011164890.1		UDP-3-O-acyl-N-acetylglucosamine deacetylase	lpxC		EP01_RS08450	909	302	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1781318	1782322	-							EP01_RS08455	1005		old_locus_tag=EP01_08590
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1781318	1782322	-	WP_038449723.1	WP_038449723.1		asparaginase			EP01_RS08455	1005	334	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1782558	1785944	-							EP01_RS08460	3387		old_locus_tag=EP01_08595
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1782558	1785944	-	WP_038449725.1	WP_038449725.1		UVB-resistance protein			EP01_RS08460	3387	1128	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1786054	1787043	-					ruvB		EP01_RS08465	990		old_locus_tag=EP01_08600
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1786054	1787043	-	WP_011164893.1	WP_011164893.1		Holliday junction branch migration DNA helicase RuvB	ruvB		EP01_RS08465	990	329	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1787040	1787630	-					ruvA		EP01_RS08470	591		old_locus_tag=EP01_08605
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1787040	1787630	-	WP_011164894.1	WP_011164894.1		Holliday junction branch migration protein RuvA	ruvA		EP01_RS08470	591	196	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1787627	1788127	-					ruvC		EP01_RS08475	501		old_locus_tag=EP01_08610
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1787627	1788127	-	WP_226988183.1	WP_226988183.1		crossover junction endodeoxyribonuclease RuvC	ruvC		EP01_RS08475	501	166	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1788213	1789040	+							EP01_RS08480	828		old_locus_tag=EP01_08615
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1788213	1789040	+	WP_038449727.1	WP_038449727.1		tetratricopeptide repeat protein			EP01_RS08480	828	275	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1789107	1789673	+					efp		EP01_RS08485	567		old_locus_tag=EP01_08620
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1789107	1789673	+	WP_011164897.1	WP_011164897.1		elongation factor P	efp		EP01_RS08485	567	188	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1789763	1790824	+							EP01_RS08490	1062		old_locus_tag=EP01_08625
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1789763	1790824	+	WP_038449728.1	WP_038449728.1		hypothetical protein			EP01_RS08490	1062	353	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1790821	1794789	+							EP01_RS08495	3969		old_locus_tag=EP01_08630
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1790821	1794789	+	WP_038449731.1	WP_038449731.1		translocation/assembly module TamB			EP01_RS08495	3969	1322	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1794786	1797575	+							EP01_RS08500	2790		old_locus_tag=EP01_08635
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1794786	1797575	+	WP_038449733.1	WP_038449733.1		outer membrane protein assembly factor			EP01_RS08500	2790	929	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1797588	1798256	-							EP01_RS08505	669		old_locus_tag=EP01_08640
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1797588	1798256	-	WP_226988184.1	WP_226988184.1		hypothetical protein			EP01_RS08505	669	222	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1798357	1798620	-							EP01_RS08510	264		old_locus_tag=EP01_08645
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1798357	1798620	-	WP_038451964.1	WP_038451964.1		helix-turn-helix domain-containing protein			EP01_RS08510	264	87	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1798855	1799628	+							EP01_RS08515	774		old_locus_tag=EP01_08650
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1798855	1799628	+	WP_011164903.1	WP_011164903.1		thioesterase			EP01_RS08515	774	257	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1799625	1800158	+							EP01_RS08520	534		old_locus_tag=EP01_08655
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1799625	1800158	+	WP_011164904.1	WP_011164904.1		DOMON-like domain-containing protein			EP01_RS08520	534	177	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1800254	1801762	+							EP01_RS08525	1509		old_locus_tag=EP01_08660
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1800254	1801762	+	WP_011164905.1	WP_011164905.1		MmgE/PrpD family protein			EP01_RS08525	1509	502	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1802274	1803173	+					prpB		EP01_RS08530	900		old_locus_tag=EP01_08665
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1802274	1803173	+	WP_038449736.1	WP_038449736.1		methylisocitrate lyase	prpB		EP01_RS08530	900	299	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1803382	1805196	+							EP01_RS08535	1815		old_locus_tag=EP01_08670
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1803382	1805196	+	WP_011164907.1	WP_011164907.1		methyl-accepting chemotaxis protein			EP01_RS08535	1815	604	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1805193	1806998	-							EP01_RS08540	1806		old_locus_tag=EP01_08675
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1805193	1806998	-	WP_011164908.1	WP_011164908.1		methyl-accepting chemotaxis protein			EP01_RS08540	1806	601	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1807130	1807465	-					sugE		EP01_RS08545	336		old_locus_tag=EP01_08680
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1807130	1807465	-	WP_038449738.1	WP_038449738.1		quaternary ammonium compound efflux SMR transporter SugE	sugE		EP01_RS08545	336	111	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1807690	1808709	+							EP01_RS08550	1020		old_locus_tag=EP01_08685
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1807690	1808709	+	WP_011164910.1	WP_011164910.1		lipoate--protein ligase			EP01_RS08550	1020	339	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1808910	1810040	+							EP01_RS08555	1131		old_locus_tag=EP01_08690
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1808910	1810040	+	WP_038449739.1	WP_038449739.1		metallophosphoesterase			EP01_RS08555	1131	376	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1810119	1811768	+							EP01_RS08560	1650		old_locus_tag=EP01_08695
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1810119	1811768	+	WP_038449741.1	WP_038449741.1		hypothetical protein			EP01_RS08560	1650	549	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1811765	1812133	-							EP01_RS08565	369		old_locus_tag=EP01_08700
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	1811765	1812133	-	WP_011164913.1	WP_011164913.1		DUF1304 domain-containing protein			EP01_RS08565	369	122	
