feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	953648	954085	+	VEF79011.1			Uncharacterised protein			NCTC11427_00956	438	145	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	954085	954450	+							NCTC11427_00957	366		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	954085	954450	+	VEF79012.1			Uncharacterised protein			NCTC11427_00957	366	121	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	954492	954926	+							NCTC11427_00958	435		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	954492	954926	+	VEF79013.1			Uncharacterised protein			NCTC11427_00958	435	144	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	954926	955150	+							NCTC11427_00959	225		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	954926	955150	+	VEF79014.1			Uncharacterised protein			NCTC11427_00959	225	74	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	955151	955594	+							NCTC11427_00960	444		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	955151	955594	+	VEF79015.1			Uncharacterised protein			NCTC11427_00960	444	147	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	955594	955767	+							NCTC11427_00961	174		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	955594	955767	+	VEF79016.1			Uncharacterised protein			NCTC11427_00961	174	57	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	955715	955930	+							NCTC11427_00962	216		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	955715	955930	+	VEF79017.1			Uncharacterised protein			NCTC11427_00962	216	71	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	955972	956394	+							NCTC11427_00963	423		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	955972	956394	+	VEF79018.1			Uncharacterised protein			NCTC11427_00963	423	140	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	956394	957647	+							NCTC11427_00964	1254		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	956394	957647	+	VEF79019.1			Uncharacterised protein			NCTC11427_00964	1254	417	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	957629	958021	+							NCTC11427_00965	393		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	957629	958021	+	VEF79020.1			Uncharacterised protein			NCTC11427_00965	393	130	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	958002	958292	+							NCTC11427_00966	291		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	958002	958292	+	VEF79021.1			Uncharacterised protein			NCTC11427_00966	291	96	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	958432	959502	+					xerS		NCTC11427_00967	1071		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	958432	959502	+	VEF79022.1			tyrosine recombinase	xerS		NCTC11427_00967	1071	356	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	959499	959588	+							NCTC11427_00968	90		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	959499	959588	+	VEF79023.1			Uncharacterised protein			NCTC11427_00968	90	29	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	959581	960222	-							NCTC11427_00969	642		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	959581	960222	-	VEF79024.1			Uncharacterised protein			NCTC11427_00969	642	213	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	960327	961316	-					lplA		NCTC11427_00970	990		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	960327	961316	-	VEF79025.1			lipoate protein ligase A	lplA		NCTC11427_00970	990	329	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	961509	963215	-					lpdA		NCTC11427_00971	1707		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	961509	963215	-	VEF79026.1			dihydrolipoyl dehydrogenase	lpdA		NCTC11427_00971	1707	568	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	963260	964303	-					acoC		NCTC11427_00972	1044		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	963260	964303	-	VEF79027.1			dihydrolipoamide acetyltransferase	acoC		NCTC11427_00972	1044	347	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	964752	965744	-					acoB		NCTC11427_00973	993		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	964752	965744	-	VEF79028.1			putative acetoin dehydrogenase	acoB		NCTC11427_00973	993	330	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	965761	966729	-					acoA		NCTC11427_00974	969		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	965761	966729	-	VEF79029.1			acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha	acoA		NCTC11427_00974	969	322	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	966909	968249	-					norM		NCTC11427_00975	1341		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	966909	968249	-	VEF79030.1			putative Na+-driven multidrug efflux pump, MATE family	norM		NCTC11427_00975	1341	446	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	968291	969559	-					pyrC		NCTC11427_00976	1269		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	968291	969559	-	VEF79031.1			dihydroorotase	pyrC		NCTC11427_00976	1269	422	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	969572	970036	-					mutX_2		NCTC11427_00977	465		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	969572	970036	-	VEF79032.1			Mutator mutT protein	mutX_2		NCTC11427_00977	465	154	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	970046	970699	-					ung		NCTC11427_00978	654		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	970046	970699	-	VEF79033.1			uracil-DNA glycosylase	ung		NCTC11427_00978	654	217	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	970761	971453	-					yfnB		NCTC11427_00979	693		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	970761	971453	-	VEF79034.1			HAD superfamily hydrolase	yfnB		NCTC11427_00979	693	230	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	971585	972679	-					yhhT_3		NCTC11427_00980	1095		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	971585	972679	-	VEF79035.1			permease	yhhT_3		NCTC11427_00980	1095	364	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	972689	973978	-							NCTC11427_00981	1290		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	972689	973978	-	VEF79036.1			membrane protein			NCTC11427_00981	1290	429	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	974319	974735	-							NCTC11427_00982	417		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	974319	974735	-	VEF79037.1			Uncharacterised protein			NCTC11427_00982	417	138	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	974822	975325	-							NCTC11427_00983	504		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	974822	975325	-	VEF79038.1			Uncharacterised protein			NCTC11427_00983	504	167	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	975610	976152	-							NCTC11427_00984	543		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	975610	976152	-	VEF79039.1			putative cytoplasmic protein			NCTC11427_00984	543	180	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	976279	977193	-							NCTC11427_00985	915		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	976279	977193	-	VEF79040.1			RADC-like protein			NCTC11427_00985	915	304	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	977378	978211	-					tetD		NCTC11427_00986	834		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	977378	978211	-	VEF79041.1			AraC family transcriptional regulator	tetD		NCTC11427_00986	834	277	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	978417	978911	-							NCTC11427_00987	495		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	978417	978911	-	VEF79042.1			Fe-S-cluster oxidoreductase			NCTC11427_00987	495	164	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	979040	980344	-					eno		NCTC11427_00988	1305		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	979040	980344	-	VEF79043.1			Enolase	eno		NCTC11427_00988	1305	434	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	980507	980953	+							NCTC11427_00989	447		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	980507	980953	+	VEF79044.1			Uncharacterized conserved protein			NCTC11427_00989	447	148	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	980950	982065	-					glxK		NCTC11427_00990	1116		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	980950	982065	-	VEF79045.1			glycerate kinase	glxK		NCTC11427_00990	1116	371	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	982075	982719	-					serB		NCTC11427_00991	645		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	982075	982719	-	VEF79046.1			phosphoserine phosphatase	serB		NCTC11427_00991	645	214	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	982778	984211	-					glgA		NCTC11427_00992	1434		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	982778	984211	-	VEF79047.1			glycogen synthase	glgA		NCTC11427_00992	1434	477	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	984208	985347	-					glgD		NCTC11427_00993	1140		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	984208	985347	-	VEF79048.1			glycogen biosynthesis protein	glgD		NCTC11427_00993	1140	379	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	985337	986479	-					glgC		NCTC11427_00994	1143		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	985337	986479	-	VEF79049.1			glucose-1-phosphate adenylyltransferase	glgC		NCTC11427_00994	1143	380	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	986637	988532	-					glgB		NCTC11427_00995	1896		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	986637	988532	-	VEF79050.1			1,4-alpha-glucan branching enzyme	glgB		NCTC11427_00995	1896	631	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	988805	990229	-					gapN		NCTC11427_00996	1425		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	988805	990229	-	VEF79051.1			NADP-dependent glyceraldehyde-3-phosphate dehydrogenase	gapN		NCTC11427_00996	1425	474	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	990426	992711	-					pulA_1		NCTC11427_00997	2286		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	990426	992711	-	VEF79052.1			pullulanase	pulA_1		NCTC11427_00997	2286	761	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	992863	994809	-					ligA		NCTC11427_00998	1947		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	992863	994809	-	VEF79053.1			DNA ligase	ligA		NCTC11427_00998	1947	648	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	994911	996089	-							NCTC11427_00999	1179		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	994911	996089	-	VEF79054.1			transporter, major facilitator family protein			NCTC11427_00999	1179	392	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	996170	996640	-							NCTC11427_01000	471		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	996170	996640	-	VEF79055.1			MutR family transcriptional regulator			NCTC11427_01000	471	156	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	996737	997033	-							NCTC11427_01001	297		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	996737	997033	-	VEF79056.1			MutR family transcriptional regulator			NCTC11427_01001	297	98	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	997037	998938	-					yjjK		NCTC11427_01002	1902		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	997037	998938	-	VEF79057.1			ABC transporter ATP-binding protein	yjjK		NCTC11427_01002	1902	633	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	999017	1000171	-							NCTC11427_01003	1155		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	999017	1000171	-	VEF79058.1			putative lipoprotein			NCTC11427_01003	1155	384	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1000580	1002298	+					pgmA		NCTC11427_01004	1719		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1000580	1002298	+	VEF79059.1			phosphoglucomutase	pgmA		NCTC11427_01004	1719	572	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1002410	1002757	+							NCTC11427_01005	348		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1002410	1002757	+	VEF79060.1			thioredoxin, bacteriocin transport accessory protein			NCTC11427_01005	348	115	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1002792	1006043	-							NCTC11427_01006	3252		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1002792	1006043	-	VEF79061.1			type II restriction endonuclease			NCTC11427_01006	3252	1083	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1006043	1007914	-					spnII-interrupted-N		NCTC11427_01007	1872		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1006043	1007914	-	VEF79062.1			type II restriction endonuclease	spnII-interrupted-N		NCTC11427_01007	1872	623	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1008022	1008831	-					vicX		NCTC11427_01008	810		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1008022	1008831	-	VEF79063.1			metallo-beta-lactamase superfamily protein	vicX		NCTC11427_01008	810	269	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1008833	1010182	-					walK		NCTC11427_01009	1350		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1008833	1010182	-	VEF79064.1			histidine kinase	walK		NCTC11427_01009	1350	449	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1010175	1010882	-					yycF_1		NCTC11427_01010	708		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1010175	1010882	-	VEF79065.1			DNA-binding response regulator	yycF_1		NCTC11427_01010	708	235	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1010939	1012117	-					mutY		NCTC11427_01011	1179		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1010939	1012117	-	VEF79066.1			A/G-specific adenine glycosylase	mutY		NCTC11427_01011	1179	392	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1012200	1013174	-					pta		NCTC11427_01012	975		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1012200	1013174	-	VEF79067.1			phosphotransacetylase	pta		NCTC11427_01012	975	324	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1013218	1014114	-					rluA3		NCTC11427_01013	897		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1013218	1014114	-	VEF79068.1			23S_rRNA pseudouridine synthase	rluA3		NCTC11427_01013	897	298	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1014111	1014929	-					ppnK1		NCTC11427_01014	819		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1014111	1014929	-	VEF79069.1			putative sugar kinase	ppnK1		NCTC11427_01014	819	272	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1014913	1015584	-					yjbM		NCTC11427_01015	672		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1014913	1015584	-	VEF79070.1			GTP pyrophosphokinase	yjbM		NCTC11427_01015	672	223	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1015713	1016282	+					yjbK		NCTC11427_01016	570		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1015713	1016282	+	VEF79071.1			adenylate cyclase	yjbK		NCTC11427_01016	570	189	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1016394	1017353	+					prs		NCTC11427_01017	960		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1016394	1017353	+	VEF79072.1			ribose-phosphate pyrophosphokinase	prs		NCTC11427_01017	960	319	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1017363	1018478	+					nifS		NCTC11427_01018	1116		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1017363	1018478	+	VEF79073.1			SufS-like superfamily cysteine desulfurase	nifS		NCTC11427_01018	1116	371	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1018483	1018830	+							NCTC11427_01019	348		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1018483	1018830	+	VEF79074.1			cytosolic protein			NCTC11427_01019	348	115	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1018837	1019052	+							NCTC11427_01020	216		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1018837	1019052	+	VEF79075.1			Uncharacterised protein			NCTC11427_01020	216	71	
